epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
23,1772.52,0.80744,0.46191,1.01405,0.89623,0.86652,0.93118,0.627,1.17422,0.62957,1.12914,0.0011288,0.0011288,0.0011288
24,1843.97,0.80689,0.4545,1.01415,0.96632,0.93535,0.95966,0.68477,1.07588,0.483,1.07179,0.0010892,0.0010892,0.0010892
25,1914.96,0.7854,0.44261,1.00404,0.94373,0.92334,0.94998,0.66095,1.14277,0.49662,1.1051,0.0010496,0.0010496,0.0010496
26,1985.98,0.78361,0.43861,1.00572,0.95616,0.94169,0.95901,0.6747,1.10159,0.46349,1.06597,0.00101,0.00101,0.00101
27,2058.3,0.77571,0.43688,0.99776,0.97571,0.92104,0.96296,0.69673,1.04316,0.46781,1.04483,0.0009704,0.0009704,0.0009704
28,2129.51,0.76955,0.42967,0.99663,0.95565,0.89751,0.95229,0.6684,1.09487,0.537,1.07661,0.0009308,0.0009308,0.0009308
29,2200.96,0.76428,0.43242,0.99937,0.98102,0.95183,0.96415,0.68019,1.0857,0.45099,1.05513,0.0008912,0.0008912,0.0008912
30,2278.61,0.74729,0.4181,0.9878,0.96005,0.93137,0.95874,0.68225,1.08462,0.5043,1.07448,0.0008516,0.0008516,0.0008516
31,2349.53,0.73947,0.41184,0.98874,0.96958,0.95038,0.96269,0.68394,1.08637,0.44162,1.05038,0.000812,0.000812,0.000812
32,2420.49,0.74039,0.40897,0.98715,0.97774,0.95457,0.96402,0.67963,1.11393,0.44063,1.06947,0.0007724,0.0007724,0.0007724
33,2492.45,0.73241,0.40357,0.98414,0.98286,0.95542,0.96704,0.68801,1.08452,0.42691,1.06026,0.0007328,0.0007328,0.0007328
34,2563.79,0.72232,0.40258,0.98039,0.97654,0.94979,0.96073,0.68975,1.06985,0.42728,1.05047,0.0006932,0.0006932,0.0006932
35,2650.18,0.72003,0.40127,0.97988,0.97992,0.94748,0.96384,0.67072,1.13645,0.43517,1.08921,0.0006536,0.0006536,0.0006536
36,2738.28,0.71033,0.3966,0.97468,0.97922,0.95567,0.96497,0.69563,1.06891,0.4139,1.05683,0.000614,0.000614,0.000614
37,2826.49,0.71,0.39032,0.97331,0.97395,0.96136,0.96466,0.6931,1.07265,0.42953,1.05617,0.0005744,0.0005744,0.0005744
38,2898.86,0.70133,0.3815,0.97067,0.97562,0.95664,0.96644,0.69531,1.07661,0.41757,1.05403,0.0005348,0.0005348,0.0005348
39,2971.32,0.69089,0.38043,0.96864,0.98577,0.94966,0.9665,0.69392,1.08187,0.4189,1.04971,0.0004952,0.0004952,0.0004952
40,3042.04,0.68175,0.37487,0.966,0.98515,0.96113,0.9659,0.68692,1.10168,0.40785,1.06527,0.0004556,0.0004556,0.0004556
41,3111.76,0.58622,0.28252,0.91095,0.93217,0.91091,0.95426,0.67621,1.10834,0.49633,1.08023,0.000416,0.000416,0.000416
42,3178.61,0.57998,0.27883,0.90151,0.97984,0.96233,0.96563,0.69246,1.09223,0.41015,1.0614,0.0003764,0.0003764,0.0003764
43,3245.29,0.5697,0.27134,0.89844,0.9809,0.95581,0.96584,0.68923,1.1067,0.4208,1.06072,0.0003368,0.0003368,0.0003368
44,3311.8,0.56134,0.26709,0.89556,0.97294,0.95364,0.96219,0.68526,1.11565,0.42182,1.0723,0.0002972,0.0002972,0.0002972
45,3378.93,0.55018,0.26,0.89327,0.97067,0.9435,0.96266,0.68841,1.10159,0.42337,1.06108,0.0002576,0.0002576,0.0002576
46,3445.29,0.55129,0.26211,0.89331,0.97402,0.95053,0.96358,0.68888,1.09465,0.42124,1.05438,0.000218,0.000218,0.000218
47,3512.39,0.53514,0.25269,0.88627,0.97842,0.95265,0.96359,0.68722,1.10652,0.41111,1.06338,0.0001784,0.0001784,0.0001784
48,3578.72,0.5311,0.25159,0.88312,0.97949,0.9569,0.96449,0.68514,1.10859,0.4111,1.06152,0.0001388,0.0001388,0.0001388
49,3645.45,0.52508,0.2459,0.8847,0.97228,0.95364,0.9612,0.68061,1.12788,0.41881,1.06959,9.92e-05,9.92e-05,9.92e-05
50,3712.72,0.51971,0.24431,0.88673,0.97551,0.95209,0.96288,0.67593,1.14758,0.42187,1.08161,5.96e-05,5.96e-05,5.96e-05
