epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
34,2377.8,0.53041,0.31043,0.90997,0.84886,0.86657,0.84083,0.60256,1.20046,0.74753,1.18923,0.0006932,0.0006932,0.0006932
35,2449.16,0.52223,0.30372,0.90511,0.86859,0.90731,0.87977,0.60062,1.26992,0.68031,1.20433,0.0006536,0.0006536,0.0006536
36,2523.36,0.51711,0.30282,0.90299,0.86896,0.91742,0.8813,0.63105,1.14603,0.63997,1.13894,0.000614,0.000614,0.000614
37,2593.25,0.51387,0.2974,0.90167,0.85684,0.86712,0.85976,0.62931,1.14967,0.73828,1.16723,0.0005744,0.0005744,0.0005744
38,2669.14,0.50722,0.29037,0.90157,0.85829,0.89641,0.86093,0.60069,1.23697,0.67678,1.20116,0.0005348,0.0005348,0.0005348
39,2741.99,0.50028,0.28817,0.89952,0.85329,0.89424,0.86306,0.5864,1.2661,0.69186,1.18031,0.0004952,0.0004952,0.0004952
40,2822.36,0.48862,0.28494,0.89502,0.86444,0.90656,0.8954,0.66389,1.13667,0.57992,1.17386,0.0004556,0.0004556,0.0004556
41,2900.85,0.40856,0.22091,0.83686,0.86987,0.91516,0.91747,0.63911,1.23085,0.55734,1.22391,0.000416,0.000416,0.000416
42,2966.58,0.39582,0.21443,0.82884,0.86805,0.91022,0.925,0.62785,1.28711,0.58467,1.22906,0.0003764,0.0003764,0.0003764
43,3030.82,0.38688,0.20868,0.82404,0.87144,0.91271,0.91774,0.61342,1.31731,0.59372,1.25516,0.0003368,0.0003368,0.0003368
44,3094.39,0.38306,0.20618,0.82514,0.86908,0.89786,0.90955,0.6233,1.2446,0.61188,1.20166,0.0002972,0.0002972,0.0002972
45,3158.77,0.37248,0.19921,0.82116,0.89464,0.90583,0.92695,0.63328,1.25951,0.55424,1.22392,0.0002576,0.0002576,0.0002576
46,3222.15,0.36957,0.19485,0.81906,0.88603,0.91235,0.9202,0.61651,1.32511,0.59998,1.23627,0.000218,0.000218,0.000218
47,3285.77,0.36276,0.19181,0.81837,0.89263,0.90934,0.92382,0.64365,1.22707,0.56828,1.19566,0.0001784,0.0001784,0.0001784
48,3349.59,0.35353,0.18816,0.81459,0.88194,0.90656,0.90229,0.6323,1.21915,0.59903,1.19184,0.0001388,0.0001388,0.0001388
49,3412.68,0.34982,0.18502,0.81544,0.87979,0.90692,0.91161,0.63914,1.22455,0.585,1.2031,9.92e-05,9.92e-05,9.92e-05
50,3475.49,0.34641,0.18225,0.81757,0.8795,0.91205,0.90523,0.6291,1.23741,0.5938,1.21181,5.96e-05,5.96e-05,5.96e-05
