epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,94.9476,1.15316,1.36079,1.16985,0.80601,0.48156,0.5834,0.29728,1.90828,1.93558,1.73955,0.000665597,0.000665597,0.000665597
2,178.289,1.06413,0.78521,1.11399,0.54722,0.37704,0.38138,0.22119,1.76358,2.31524,1.56757,0.00130588,0.00130588,0.00130588
3,263.042,0.9908,0.68379,1.08539,0.88429,0.54908,0.68604,0.31647,2.03572,1.68212,1.65927,0.00191977,0.00191977,0.00191977
4,347.151,0.92988,0.62771,1.05826,0.72016,0.84635,0.83572,0.51564,1.46824,0.86014,1.31775,0.0018812,0.0018812,0.0018812
5,430.422,0.86611,0.57228,1.03258,0.14016,0.24919,0.14626,0.09022,2.5204,4.77589,2.4205,0.0018416,0.0018416,0.0018416
6,514.215,0.82809,0.53467,1.01778,0.84385,0.82599,0.88663,0.50713,1.62207,0.95184,1.34051,0.001802,0.001802,0.001802
7,595.343,0.79811,0.50517,1.00227,0.83461,0.80054,0.86351,0.44277,1.86851,0.91418,1.5216,0.0017624,0.0017624,0.0017624
8,674.087,0.77849,0.48709,1.00002,0.67073,0.62007,0.67292,0.37594,1.82594,1.40421,1.69136,0.0017228,0.0017228,0.0017228
9,754.504,0.74843,0.4651,0.98566,0.38599,0.21731,0.18146,0.10513,2.5528,5.43616,2.65785,0.0016832,0.0016832,0.0016832
10,839.495,0.73098,0.45281,0.98002,0.78064,0.83086,0.85405,0.60925,1.2231,0.87412,1.17596,0.0016436,0.0016436,0.0016436
11,924.617,0.71692,0.43856,0.97453,0.7522,0.63238,0.67523,0.41415,1.59473,1.72761,1.4507,0.001604,0.001604,0.001604
12,1005.87,0.70044,0.42849,0.96815,0.76136,0.85078,0.87936,0.50349,1.60161,0.8249,1.31665,0.0015644,0.0015644,0.0015644
13,1085.94,0.69422,0.42029,0.96636,0.74526,0.78595,0.8362,0.58644,1.30869,0.96628,1.27279,0.0015248,0.0015248,0.0015248
14,1170.19,0.67781,0.40998,0.95824,0.77898,0.84762,0.86811,0.61765,1.20599,0.76169,1.16978,0.0014852,0.0014852,0.0014852
15,1248.32,0.65559,0.39974,0.94787,0.85237,0.79645,0.85903,0.50412,1.64591,1.03004,1.37989,0.0014456,0.0014456,0.0014456
16,1325.27,0.65974,0.39648,0.95231,0.83286,0.74539,0.79443,0.49383,1.54103,1.27006,1.25606,0.001406,0.001406,0.001406
17,1403.49,0.6546,0.39533,0.95065,0.92795,0.79765,0.87383,0.57338,1.36508,0.85853,1.1883,0.0013664,0.0013664,0.0013664
18,1485.26,0.64769,0.38996,0.94855,0.97271,0.69431,0.86169,0.60885,1.22589,0.86169,1.23335,0.0013268,0.0013268,0.0013268
19,1567.91,0.63931,0.37917,0.94511,0.96427,0.75261,0.89534,0.65037,1.14135,0.66228,1.17535,0.0012872,0.0012872,0.0012872
20,1650.53,0.62815,0.37444,0.94088,0.79936,0.8427,0.87431,0.63733,1.16733,0.72675,1.1939,0.0012476,0.0012476,0.0012476
21,1732.63,0.61416,0.36678,0.93233,0.93325,0.73343,0.80498,0.53029,1.43573,1.10793,1.28521,0.001208,0.001208,0.001208
