epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,92.8006,1.38713,2.26243,1.60414,0.00021,0.06556,0.00266,0.00178,5.12667,4.41631,4.88657,0.00331197,0.00331197,0.00331197
2,174.024,1.18118,1.1399,1.39535,0.00048,0.13075,0.00034,9e-05,5.11328,3.87303,4.99341,0.00657951,0.00657951,0.00657951
3,262.659,1.17664,0.87893,1.38643,0.00252,0.0029,0.00066,0.00016,3.65902,4.17161,3.54932,0.00978106,0.00978106,0.00978106
4,348.673,1.19677,0.82009,1.41874,0.46892,0.32597,0.31643,0.12392,2.85899,2.80572,3.52169,0.009703,0.009703,0.009703
5,433.642,1.1241,0.71321,1.3697,0.5641,0.31619,0.34198,0.14713,2.40824,2.55831,2.86514,0.009604,0.009604,0.009604
6,511.848,1.06503,0.64856,1.33536,0.00337,0.00072,0.00238,0.00087,3.05821,5.27446,3.14313,0.009505,0.009505,0.009505
7,591.952,1.03236,0.62452,1.31164,0.00048,0.04274,0.00025,6e-05,3.08697,5.72275,3.33963,0.009406,0.009406,0.009406
8,672.112,1.01201,0.60098,1.29731,0.00054,0.00181,0.00016,3e-05,5.60874,8.87314,6.85944,0.009307,0.009307,0.009307
9,751.456,0.97439,0.57395,1.27662,0.36861,0.0192,0.02758,0.00967,2.36839,5.00737,2.7891,0.009208,0.009208,0.009208
10,831.073,0.956,0.5528,1.26867,0.94393,0.93286,0.95508,0.65812,1.10823,0.5357,1.48744,0.009109,0.009109,0.009109
11,918.617,0.93866,0.53964,1.25003,0.04622,0.05686,0.02037,0.00544,2.8505,4.09507,3.31772,0.00901,0.00901,0.00901
12,1003.38,0.92171,0.52203,1.24236,0.91505,0.84824,0.90484,0.56924,1.28671,0.69488,1.5134,0.008911,0.008911,0.008911
13,1085.76,0.9119,0.51462,1.23877,0.88575,0.77653,0.84006,0.43884,1.65563,0.91905,1.91582,0.008812,0.008812,0.008812
14,1180.73,0.89797,0.50373,1.22501,0.91538,0.90507,0.94253,0.63514,1.13958,0.57955,1.43623,0.008713,0.008713,0.008713
15,1259.24,0.88869,0.49981,1.22082,0,0,0,0,3.26148,6.21562,3.26358,0.008614,0.008614,0.008614
16,1350.88,0.88671,0.4947,1.22034,0.00484,0.0029,0.00059,9e-05,5.00948,6.35582,5.37014,0.008515,0.008515,0.008515
17,1436.42,0.87643,0.49401,1.21658,0.44567,0.11968,0.15727,0.06961,2.27082,3.7129,2.42774,0.008416,0.008416,0.008416
18,1515.29,0.85879,0.47634,1.20428,0.08986,0.08113,0.02734,0.00642,3.37912,3.94045,3.3578,0.008317,0.008317,0.008317
19,1604.39,0.84732,0.46253,1.19494,0.77693,0.44839,0.53464,0.29925,2.00801,2.43483,2.15026,0.008218,0.008218,0.008218
20,1692.04,0.8553,0.46819,1.19956,0.00148,0.00652,0.00076,9e-05,5.15285,5.80344,5.68598,0.008119,0.008119,0.008119
21,1774.6,0.83958,0.46317,1.18918,0.00155,0.05541,0.00105,0.00019,3.56604,5.77927,3.82761,0.00802,0.00802,0.00802
22,1860.28,0.83893,0.462,1.18995,0.86888,0.29282,0.36251,0.19023,2.14318,3.30698,2.3708,0.007921,0.007921,0.007921
23,1940.54,0.8325,0.4538,1.18226,0.84476,0.1222,0.14586,0.06787,2.2331,3.88764,2.41196,0.007822,0.007822,0.007822
24,2018.37,0.8217,0.45429,1.18243,0,0,0,0,3.32869,6.10138,3.77024,0.007723,0.007723,0.007723
25,2097.71,0.80876,0.44075,1.16846,0.4895,0.35712,0.3372,0.11675,2.73556,2.41476,2.88137,0.007624,0.007624,0.007624
26,2179.05,0.8162,0.44397,1.17347,0.00542,0.00543,0.00272,0.00029,5.04374,5.93441,5.98708,0.007525,0.007525,0.007525
27,2267.23,0.80412,0.43699,1.16734,0.00281,0.0029,0.00073,0.00012,5.1451,4.87648,6.29182,0.007426,0.007426,0.007426
28,2353.13,0.80132,0.43694,1.16488,0.00524,0.00833,0.0015,0.00023,5.43737,8.88002,7.20634,0.007327,0.007327,0.007327
29,2439,0.79539,0.43149,1.16175,0.9289,0.92466,0.94734,0.65331,1.11175,0.50434,1.41924,0.007228,0.007228,0.007228
