epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,94.7517,1.27361,1.73188,1.28801,0.00018,0.05469,0.0001,2e-05,5.6342,4.89518,6.37033,0.000662393,0.000662393,0.000662393
2,170.509,1.20596,0.9755,1.20719,0.67954,0.2079,0.25576,0.11259,2.33649,2.7571,2.18454,0.00130274,0.00130274,0.00130274
3,240.542,1.20489,0.84651,1.21376,0.00073,0.05541,0.00047,0.00011,4.25979,5.68109,4.46516,0.0019167,0.0019167,0.0019167
4,309.727,1.1671,0.76972,1.19013,0.26566,0.21985,0.15971,0.04942,2.53429,2.9101,2.09435,0.0018812,0.0018812,0.0018812
5,380.209,1.12752,0.72103,1.16311,0.73869,0.62912,0.64388,0.27935,2.16686,1.38937,2.02686,0.0018416,0.0018416,0.0018416
6,449.41,1.0783,0.66501,1.14112,0.40881,0.20319,0.19653,0.0684,2.58753,3.27113,2.39058,0.001802,0.001802,0.001802
7,519.591,1.04257,0.63533,1.12121,0.02,0.05433,0.00823,0.00319,3.63367,8.60098,3.7444,0.0017624,0.0017624,0.0017624
8,589.607,1.01109,0.60832,1.10817,0.0074,0.02753,0.00192,0.00044,4.52724,6.41554,5.54112,0.0017228,0.0017228,0.0017228
9,657.948,0.98299,0.59123,1.09469,0.00397,0.27381,0.00295,0.00093,2.99247,5.81481,2.76523,0.0016832,0.0016832,0.0016832
10,727.21,0.9683,0.57383,1.08702,0.04323,0.0833,0.01828,0.00615,3.14482,4.93407,3.0948,0.0016436,0.0016436,0.0016436
11,804.942,0.94096,0.55412,1.07459,0.02306,0.05505,0.0096,0.0038,3.39658,4.40327,3.65668,0.001604,0.001604,0.001604
12,876.378,0.92697,0.53639,1.06524,0.95108,0.90293,0.94899,0.65371,1.10269,0.53915,1.1332,0.0015644,0.0015644,0.0015644
13,945.887,0.9079,0.52681,1.05767,0.2078,0.03912,0.02733,0.01628,2.99714,4.97649,2.94053,0.0015248,0.0015248,0.0015248
14,1014.96,0.88358,0.50695,1.04769,0.73462,0.65871,0.73439,0.49589,1.24407,1.53186,1.22787,0.0014852,0.0014852,0.0014852
15,1084.34,0.87828,0.50696,1.041,0.97211,0.93155,0.95881,0.65015,1.1057,0.49909,1.11075,0.0014456,0.0014456,0.0014456
16,1154.47,0.87505,0.50217,1.03982,0.76902,0.58674,0.66508,0.36148,1.91081,1.31137,1.68734,0.001406,0.001406,0.001406
17,1222.57,0.85605,0.49404,1.03355,0.19083,0.09018,0.07263,0.04155,3.24925,3.46112,3.21127,0.0013664,0.0013664,0.0013664
18,1292.74,0.84396,0.48349,1.03025,0.86719,0.74067,0.8108,0.50348,1.50196,1.00401,1.37938,0.0013268,0.0013268,0.0013268
19,1359.69,0.82609,0.4707,1.02027,0.00705,0.03115,0.00092,0.00016,3.78359,7.48221,4.1931,0.0012872,0.0012872,0.0012872
20,1429.41,0.83222,0.47188,1.02344,0.94001,0.92512,0.95271,0.66331,1.07191,0.53358,1.07305,0.0012476,0.0012476,0.0012476
21,1498.92,0.80894,0.46109,1.01476,0.94037,0.87939,0.95031,0.67393,1.06487,0.53866,1.07089,0.001208,0.001208,0.001208
22,1567.55,0.81527,0.46111,1.01532,0.9682,0.91126,0.95929,0.66019,1.08073,0.48874,1.08901,0.0011684,0.0011684,0.0011684
23,1637.76,0.80355,0.4563,1.00976,0.82595,0.80551,0.86798,0.54497,1.39313,0.75654,1.28307,0.0011288,0.0011288,0.0011288
24,1706.04,0.79263,0.44823,1.00711,0.85476,0.68424,0.7683,0.47043,1.41304,1.13041,1.2747,0.0010892,0.0010892,0.0010892
25,1774.63,0.77929,0.43594,1.0006,0.97503,0.94314,0.96356,0.67162,1.0889,0.45021,1.07129,0.0010496,0.0010496,0.0010496
26,1845.27,0.77816,0.43751,1.00066,0.93385,0.91517,0.94299,0.64712,1.16005,0.51591,1.13291,0.00101,0.00101,0.00101
27,1914.92,0.76589,0.42981,0.99353,0.95523,0.93506,0.96109,0.66977,1.10808,0.47348,1.076,0.0009704,0.0009704,0.0009704
28,1982.45,0.75636,0.42693,0.99254,0.00368,0.03368,0.00129,0.00024,4.50975,8.05891,5.63196,0.0009308,0.0009308,0.0009308
29,2050,0.75331,0.41732,0.99122,0.98325,0.94893,0.96537,0.69033,1.0619,0.42089,1.04972,0.0008912,0.0008912,0.0008912
30,2128.5,0.74393,0.41618,0.98687,0.92106,0.9272,0.95246,0.6676,1.06375,0.48557,1.06836,0.0008516,0.0008516,0.0008516
31,2217.46,0.73657,0.41201,0.98249,0.97542,0.94868,0.96479,0.69439,1.0579,0.44848,1.04682,0.000812,0.000812,0.000812
32,2307.41,0.73502,0.40813,0.98272,0.97638,0.94305,0.96406,0.69851,1.0333,0.44018,1.0354,0.0007724,0.0007724,0.0007724
33,2393.43,0.73268,0.40659,0.98287,0.96978,0.9415,0.96258,0.66257,1.11594,0.4741,1.07942,0.0007328,0.0007328,0.0007328
34,2482.76,0.72176,0.40157,0.97948,0.95908,0.89973,0.95605,0.68216,1.06808,0.5153,1.06805,0.0006932,0.0006932,0.0006932
35,2568.74,0.7052,0.39325,0.97268,0.96675,0.93722,0.96363,0.68493,1.07981,0.44973,1.062,0.0006536,0.0006536,0.0006536
36,2651.66,0.70444,0.3886,0.96998,0.96138,0.94422,0.96389,0.69692,1.04728,0.44614,1.06346,0.000614,0.000614,0.000614
37,2719.21,0.70113,0.38529,0.97005,0.97083,0.95255,0.96523,0.68931,1.05446,0.42074,1.03877,0.0005744,0.0005744,0.0005744
38,2786.05,0.69412,0.37817,0.96734,0.96616,0.95148,0.96361,0.70188,1.02316,0.4215,1.0323,0.0005348,0.0005348,0.0005348
39,2852.48,0.68008,0.3753,0.96247,0.9853,0.94689,0.9662,0.69771,1.04252,0.41794,1.04073,0.0004952,0.0004952,0.0004952
40,2918.29,0.67955,0.37048,0.96347,0.98873,0.95332,0.96836,0.69209,1.06255,0.42397,1.04642,0.0004556,0.0004556,0.0004556
41,2984.12,0.58392,0.28167,0.90501,0.9818,0.9511,0.96965,0.69741,1.06865,0.42227,1.03841,0.000416,0.000416,0.000416
42,3046.12,0.5699,0.2724,0.89852,0.86402,0.85607,0.89971,0.60401,1.28765,0.66828,1.1906,0.0003764,0.0003764,0.0003764
43,3107.86,0.56348,0.26956,0.89476,0.9782,0.95002,0.96701,0.69581,1.055,0.42618,1.04211,0.0003368,0.0003368,0.0003368
44,3170.18,0.55358,0.26139,0.89262,0.97372,0.95147,0.96721,0.69376,1.07131,0.42091,1.05523,0.0002972,0.0002972,0.0002972
45,3234.14,0.54354,0.25817,0.88927,0.96836,0.94531,0.96313,0.69426,1.05725,0.4258,1.05094,0.0002576,0.0002576,0.0002576
46,3298.48,0.53874,0.25302,0.88672,0.96752,0.94712,0.96255,0.69767,1.06265,0.41185,1.05045,0.000218,0.000218,0.000218
47,3363.64,0.5324,0.2497,0.88639,0.96857,0.96001,0.96642,0.7001,1.05647,0.41035,1.0452,0.0001784,0.0001784,0.0001784
48,3428.76,0.52675,0.24703,0.88305,0.97532,0.96052,0.96704,0.70288,1.05219,0.40488,1.04119,0.0001388,0.0001388,0.0001388
49,3493.75,0.51901,0.24321,0.88216,0.97448,0.96088,0.96887,0.69824,1.06521,0.40991,1.04742,9.92e-05,9.92e-05,9.92e-05
50,3559.18,0.51109,0.24126,0.87843,0.97388,0.95835,0.96636,0.69763,1.06538,0.41128,1.04651,5.96e-05,5.96e-05,5.96e-05
