epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,93.182,1.24102,1.98495,1.4438,0.8589,0.50417,0.59412,0.38432,1.62416,1.99646,1.94233,0.00331197,0.00331197,0.00331197
2,178.742,0.95205,0.8615,1.19779,0.78119,0.53405,0.59651,0.28884,1.91972,1.53546,2.09229,0.00657951,0.00657951,0.00657951
3,264.309,0.95498,0.71337,1.20909,0.09522,0.21116,0.03713,0.01143,2.98178,4.58712,3.77174,0.00978106,0.00978106,0.00978106
4,341.856,0.97505,0.68786,1.23035,0.01085,0.00507,0.00547,0.00213,3.05479,5.01227,3.28034,0.009703,0.009703,0.009703
5,420.706,0.90245,0.60022,1.19812,0.82607,0.71604,0.80176,0.3875,1.88668,1.59878,2.39801,0.009604,0.009604,0.009604
6,505.43,0.8492,0.54517,1.17028,0.70731,0.27164,0.30952,0.1774,2.13461,3.57592,2.36208,0.009505,0.009505,0.009505
7,595.517,0.80939,0.50795,1.13677,0.88818,0.74719,0.82151,0.37619,1.97117,1.38366,2.31338,0.009406,0.009406,0.009406
8,683.983,0.79537,0.48842,1.13432,0.80277,0.74445,0.77119,0.47575,1.46924,1.08752,1.78494,0.009307,0.009307,0.009307
9,772.492,0.77019,0.46423,1.1266,0.59351,0.52083,0.46026,0.229,2.10928,1.90087,2.2766,0.009208,0.009208,0.009208
10,861.269,0.7453,0.45664,1.10925,0.83175,0.88301,0.86794,0.46959,1.59423,0.77308,1.87081,0.009109,0.009109,0.009109
11,945.633,0.73648,0.43878,1.1033,0.94154,0.88665,0.92033,0.59142,1.36312,0.63382,1.79162,0.00901,0.00901,0.00901
12,1035.51,0.72235,0.43121,1.09182,0.88646,0.73522,0.82469,0.53313,1.42108,0.891,1.71118,0.008911,0.008911,0.008911
13,1123.27,0.70824,0.41656,1.08396,0.83804,0.75806,0.81857,0.45087,1.70671,0.93903,2.10348,0.008812,0.008812,0.008812
14,1209.74,0.69612,0.41057,1.08008,0.84146,0.85187,0.86012,0.58804,1.19019,0.71649,1.57294,0.008713,0.008713,0.008713
15,1299.22,0.68548,0.40375,1.07659,0.83126,0.73633,0.76692,0.46942,1.52083,1.11571,1.80931,0.008614,0.008614,0.008614
16,1382.38,0.6787,0.39289,1.07385,0.2848,0.29301,0.26701,0.18295,2.35945,4.94488,2.85437,0.008515,0.008515,0.008515
17,1470.49,0.66795,0.39142,1.06758,0.84978,0.78879,0.82807,0.51994,1.39108,0.87215,1.77028,0.008416,0.008416,0.008416
18,1555.75,0.66323,0.37746,1.06771,0.68617,0.32633,0.37231,0.22228,2.04413,3.00958,2.19359,0.008317,0.008317,0.008317
19,1634.49,0.64971,0.37795,1.05704,0.11329,0.19848,0.09663,0.06243,3.26045,5.86512,4.1389,0.008218,0.008218,0.008218
20,1712.35,0.6595,0.3752,1.06125,0.74116,0.63636,0.72262,0.50262,1.29613,1.47918,1.59072,0.008119,0.008119,0.008119
21,1791.43,0.64064,0.36741,1.05004,0.82568,0.80261,0.78936,0.45076,1.57085,0.94379,1.85528,0.00802,0.00802,0.00802
22,1869.24,0.64103,0.36245,1.05147,0.85355,0.67971,0.7749,0.47733,1.40201,0.99767,1.77585,0.007921,0.007921,0.007921
23,1958.18,0.63623,0.3566,1.0462,0.03396,0.07425,0.01216,0.00857,3.63056,6.57817,4.22033,0.007822,0.007822,0.007822
24,2047.72,0.62236,0.36117,1.03976,0.46204,0.37993,0.28962,0.16513,2.75298,3.80766,3.43843,0.007723,0.007723,0.007723
25,2135.12,0.61857,0.34912,1.03146,0.93332,0.86346,0.91476,0.4168,1.94748,0.76505,2.28655,0.007624,0.007624,0.007624
26,2224.69,0.61871,0.35188,1.03706,0.84049,0.7405,0.73855,0.46052,1.4349,1.21212,1.80203,0.007525,0.007525,0.007525
27,2309.43,0.60891,0.34687,1.02783,0.85052,0.8544,0.86269,0.59701,1.19902,0.73619,1.59932,0.007426,0.007426,0.007426
28,2398.23,0.60804,0.34109,1.03247,0.51706,0.22491,0.25548,0.18535,2.48561,4.14362,3.06225,0.007327,0.007327,0.007327
29,2482.37,0.60446,0.33944,1.02835,0.76882,0.71428,0.74636,0.48844,1.45666,1.33754,1.85981,0.007228,0.007228,0.007228
30,2560.49,0.59862,0.33289,1.02248,0.86179,0.89134,0.87965,0.58493,1.27957,0.68733,1.64239,0.007129,0.007129,0.007129
31,2637.84,0.59392,0.33145,1.02312,0.44295,0.32669,0.2954,0.21473,2.32202,3.98908,3.08288,0.00703,0.00703,0.00703
32,2715.91,0.59098,0.32786,1.02032,0.70625,0.72003,0.7337,0.46066,1.50443,1.40284,1.87262,0.006931,0.006931,0.006931
33,2793.05,0.59268,0.32715,1.02479,0.87272,0.89424,0.88704,0.62989,1.14307,0.61847,1.62058,0.006832,0.006832,0.006832
34,2870.7,0.58459,0.32798,1.01736,0.85124,0.82485,0.88661,0.61812,1.24644,0.7614,1.65308,0.006733,0.006733,0.006733
35,2959.5,0.57548,0.32165,1.01364,0.89658,0.79752,0.88257,0.56357,1.48551,0.7027,1.84096,0.006634,0.006634,0.006634
36,3045.71,0.58099,0.31995,1.01092,0.82328,0.36291,0.49559,0.26835,2.1983,3.02939,2.62548,0.006535,0.006535,0.006535
37,3128.43,0.57434,0.31809,1.01071,0.87671,0.85766,0.85584,0.59367,1.17931,0.7725,1.53957,0.006436,0.006436,0.006436
38,3214.32,0.56422,0.31295,1.00789,0.94919,0.83231,0.9154,0.639,1.1968,0.73058,1.6159,0.006337,0.006337,0.006337
39,3298.25,0.56251,0.3135,1.00606,0.71099,0.65489,0.67893,0.44907,1.43949,1.63872,1.79466,0.006238,0.006238,0.006238
40,3388.07,0.55185,0.30635,1,0.90011,0.85223,0.91738,0.63081,1.23964,0.53759,1.61293,0.006139,0.006139,0.006139
41,3466.56,0.56145,0.30845,1.00693,0.87197,0.90764,0.8923,0.57884,1.33366,0.6032,1.73299,0.00604,0.00604,0.00604
42,3555.82,0.55536,0.30749,1.00378,0.83578,0.8811,0.8479,0.53632,1.37343,0.65712,1.74172,0.005941,0.005941,0.005941
43,3643.81,0.55214,0.30192,0.99841,0.86038,0.80129,0.82303,0.59085,1.14363,0.92123,1.56086,0.005842,0.005842,0.005842
44,3728.55,0.54486,0.29875,0.99789,0.96514,0.84281,0.92027,0.56505,1.44977,0.58238,1.84954,0.005743,0.005743,0.005743
45,3810.39,0.54224,0.29665,0.99437,0.81533,0.59326,0.68796,0.47934,1.4348,1.89207,1.85374,0.005644,0.005644,0.005644
46,3898.89,0.54406,0.29535,0.9954,0.89541,0.82615,0.90782,0.6069,1.23968,0.59206,1.69414,0.005545,0.005545,0.005545
47,3985.75,0.54176,0.2933,0.99333,0.86671,0.90982,0.93133,0.62295,1.25075,0.53057,1.67106,0.005446,0.005446,0.005446
48,4072.84,0.53938,0.29287,0.99385,0.87683,0.92285,0.86799,0.56382,1.28497,0.60537,1.64209,0.005347,0.005347,0.005347
49,4155.92,0.53292,0.29069,0.99263,0.78314,0.59109,0.69234,0.46018,1.45399,1.74441,1.86089,0.005248,0.005248,0.005248
50,4236.08,0.53125,0.28975,0.98748,0.97863,0.84573,0.94013,0.637,1.21543,0.49398,1.65185,0.005149,0.005149,0.005149
51,4313.16,0.5273,0.28782,0.98776,0.85446,0.85476,0.90513,0.61552,1.21651,0.64723,1.64297,0.00505,0.00505,0.00505
52,4391.01,0.52443,0.28531,0.98461,0.87953,0.92286,0.92314,0.65821,1.15242,0.52439,1.57795,0.004951,0.004951,0.004951
53,4469,0.5257,0.28304,0.9864,0.98516,0.84126,0.93818,0.63517,1.2438,0.52062,1.64076,0.004852,0.004852,0.004852
54,4548.7,0.52224,0.28538,0.9898,0.87329,0.90613,0.9183,0.6377,1.19995,0.55852,1.60703,0.004753,0.004753,0.004753
55,4633.6,0.51466,0.28227,0.98331,0.96437,0.83333,0.93483,0.64625,1.19956,0.52893,1.6347,0.004654,0.004654,0.004654
56,4720.45,0.51959,0.28239,0.98557,0.87031,0.908,0.91507,0.64191,1.17771,0.57622,1.63521,0.004555,0.004555,0.004555
57,4808.15,0.5063,0.27747,0.97411,0.88033,0.88917,0.92435,0.64703,1.181,0.5329,1.63281,0.004456,0.004456,0.004456
58,4888.27,0.50818,0.27477,0.97437,0.87243,0.90945,0.90694,0.62471,1.20313,0.5453,1.61983,0.004357,0.004357,0.004357
59,4973.42,0.50179,0.27245,0.97481,0.8631,0.91339,0.92287,0.62774,1.24499,0.56252,1.67834,0.004258,0.004258,0.004258
60,5061.52,0.50262,0.2722,0.97592,0.86278,0.9109,0.91327,0.62256,1.21787,0.54658,1.64534,0.004159,0.004159,0.004159
61,5140.84,0.50021,0.27136,0.97359,0.87274,0.90416,0.91252,0.63692,1.18358,0.54784,1.61373,0.00406,0.00406,0.00406
62,5217.37,0.49766,0.27034,0.97224,0.87464,0.90438,0.89958,0.62831,1.1773,0.56358,1.59901,0.003961,0.003961,0.003961
