epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
32,9908.46,0.50816,0.35878,0.96385,0.99227,0.99298,0.99423,0.92151,0.39409,0.17987,0.86856,0.003862,0.003862,0.003862
33,10203.4,0.50712,0.35891,0.9664,0.99252,0.99216,0.99422,0.92231,0.3929,0.1792,0.86805,0.003664,0.003664,0.003664
34,10511.9,0.5042,0.35488,0.96503,0.99252,0.99227,0.99421,0.92222,0.3925,0.17874,0.86769,0.003466,0.003466,0.003466
35,10812.3,0.49815,0.3522,0.96306,0.99242,0.99149,0.9942,0.92221,0.3924,0.17915,0.86727,0.003268,0.003268,0.003268
36,11120.1,0.49216,0.34737,0.96154,0.9924,0.99116,0.99419,0.92218,0.3927,0.17904,0.86721,0.00307,0.00307,0.00307
37,11449.5,0.488,0.34295,0.958,0.9924,0.99125,0.99417,0.9224,0.39228,0.17914,0.86702,0.002872,0.002872,0.002872
38,11817.6,0.48468,0.3415,0.95742,0.99226,0.99183,0.99417,0.92237,0.39234,0.17901,0.86693,0.002674,0.002674,0.002674
39,12160.6,0.47792,0.33894,0.95388,0.9924,0.99187,0.99418,0.92257,0.39197,0.17854,0.86668,0.002476,0.002476,0.002476
40,12460.3,0.473,0.33182,0.95233,0.99274,0.99155,0.99419,0.92272,0.39172,0.17783,0.86674,0.002278,0.002278,0.002278
41,12785.5,0.32312,0.1938,0.8516,0.99297,0.99145,0.99419,0.92313,0.39024,0.17676,0.86618,0.00208,0.00208,0.00208
42,13080,0.31324,0.1899,0.84764,0.99285,0.9916,0.99416,0.92439,0.38794,0.176,0.8653,0.001882,0.001882,0.001882
43,13369.2,0.30447,0.18632,0.84254,0.99297,0.99158,0.99422,0.92528,0.38611,0.17487,0.8646,0.001684,0.001684,0.001684
44,13658.9,0.29951,0.17864,0.84138,0.99305,0.99183,0.99425,0.92606,0.3841,0.17329,0.86359,0.001486,0.001486,0.001486
45,13947.1,0.29128,0.17494,0.83804,0.9928,0.99183,0.99424,0.9268,0.38264,0.17206,0.86305,0.001288,0.001288,0.001288
46,14234.4,0.28417,0.17014,0.83363,0.9932,0.99149,0.99424,0.9277,0.38121,0.17105,0.86254,0.00109,0.00109,0.00109
47,14521.9,0.27943,0.16605,0.83253,0.99368,0.99114,0.99424,0.92829,0.37989,0.1699,0.86195,0.000892,0.000892,0.000892
48,14810,0.27374,0.15972,0.83014,0.99317,0.99137,0.99424,0.92873,0.37862,0.16907,0.86144,0.000694,0.000694,0.000694
49,15096,0.26843,0.15642,0.82963,0.99377,0.99146,0.99425,0.92954,0.37699,0.16782,0.86085,0.000496,0.000496,0.000496
50,15384.1,0.26415,0.15304,0.82658,0.9938,0.99149,0.99427,0.93007,0.37594,0.16721,0.86046,0.000298,0.000298,0.000298
